timestamp,program,ip_src,ip_dest,port_src,port_dest,protocol,payload_size,packet_count
1681241155.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,56,1
1681241155.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,56,1
1681241155.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,56,1
1681241155.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,65,1
1681241155.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,65,1
1681241155.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,65,1
1681241155.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,136,2
1681241155.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241155.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,172,1
1681241155.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241155.0,Unknown,10.3.141.247,224.0.0.251,5353,5353,UDP,794,2
1681241155.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,771,1
1681241155.0,chrome,10.3.141.250,185.199.110.133,38034,443,TCP,52,1
1681241155.0,chrome,185.199.110.133,10.3.141.250,443,38034,TCP,52,1
1681241155.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,19214,11
1681241155.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,572,11
1681241155.0,Unknown,10.3.141.250,10.3.141.1,54717,53,UDP,156,2
1681241155.0,Unknown,10.3.141.1,10.3.141.250,53,54717,UDP,386,2
1681241155.0,code,10.3.141.250,20.42.65.90,58838,443,TCP,657,3
1681241155.0,code,20.42.65.90,10.3.141.250,443,58838,TCP,52,1
1681241155.0,Unknown,20.42.65.90,10.3.141.250,443,58838,TCP,5304,7
1681241155.0,Unknown,10.3.141.250,20.42.65.90,58838,443,TCP,4429,8
1681241160.0,chrome,10.3.141.250,172.217.18.110,42717,443,UDP,2496,5
1681241160.0,chrome,172.217.18.110,10.3.141.250,443,42717,UDP,993,5
1681241160.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241160.0,chrome,10.3.141.250,10.3.141.1,56855,53,UDP,116,2
1681241160.0,Unknown,10.3.141.1,10.3.141.250,53,56855,UDP,670,2
1681241160.0,chrome,10.3.141.250,142.250.185.78,53190,443,UDP,4069,13
1681241160.0,chrome,142.250.185.78,10.3.141.250,443,53190,UDP,15254,17
1681241160.0,Unknown,10.3.141.250,10.3.141.1,48564,53,UDP,156,2
1681241160.0,Unknown,10.3.141.1,10.3.141.250,53,48564,UDP,670,2
1681241160.0,Unknown,10.3.141.250,52.182.141.63,42768,443,TCP,5086,11
1681241160.0,Unknown,52.182.141.63,10.3.141.250,443,42768,TCP,5362,8
1681241160.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241160.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241160.0,Unknown,10.3.141.1,10.3.141.250,36590,9993,UDP,334,1
1681241160.0,Unknown,10.3.141.250,10.3.141.1,9993,36590,UDP,230,2
1681241160.0,Unknown,10.3.141.1,172.17.0.1,9993,9993,UDP,56,1
1681241160.0,Unknown,172.17.0.1,10.3.141.1,9993,9993,ICMP,84,1
1681241160.0,Unknown,10.3.141.1,172.17.0.1,36468,9993,UDP,56,1
1681241160.0,Unknown,172.17.0.1,10.3.141.1,36468,9993,ICMP,84,1
1681241160.0,Unknown,10.3.141.1,172.17.0.1,36590,9993,UDP,56,1
1681241160.0,Unknown,172.17.0.1,10.3.141.1,36590,9993,ICMP,84,1
1681241160.0,Unknown,10.3.141.1,172.17.0.1,36590,58822,UDP,56,1
1681241160.0,Unknown,10.3.141.1,172.17.0.1,9993,58822,UDP,56,1
1681241160.0,Unknown,172.17.0.1,10.3.141.1,9993,58822,ICMP,84,1
1681241160.0,Unknown,172.17.0.1,10.3.141.1,36590,58822,ICMP,84,1
1681241160.0,Unknown,10.3.141.1,172.17.0.1,36468,58822,UDP,56,1
1681241160.0,Unknown,172.17.0.1,10.3.141.1,36468,58822,ICMP,84,1
1681241160.0,Unknown,10.3.141.1,172.17.0.1,9993,38138,UDP,56,1
1681241160.0,Unknown,10.3.141.1,172.17.0.1,36590,38138,UDP,56,1
1681241160.0,Unknown,10.3.141.1,172.17.0.1,36468,38138,UDP,56,1
1681241165.0,Unknown,10.3.141.1,10.3.141.250,36590,9993,UDP,539,3
1681241165.0,Unknown,10.3.141.250,10.3.141.1,9993,36590,UDP,151,2
1681241165.0,Unknown,10.3.141.250,10.4.141.1,9993,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.4.141.1,58822,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.4.141.1,38138,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,9993,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,58822,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,38138,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.4.141.1,9993,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.4.141.1,58822,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.4.141.1,38138,36468,UDP,56,1
1681241165.0,Unknown,10.4.141.1,10.3.141.250,9993,9993,ICMP,84,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,9993,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,58822,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,38138,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.4.141.1,9993,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.4.141.1,58822,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.4.141.1,38138,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,9993,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,58822,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,192.168.33.2,38138,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.3.141.1,9993,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.3.141.1,58822,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.3.141.1,38138,36468,UDP,56,1
1681241165.0,Unknown,10.4.141.1,10.3.141.250,58822,9993,ICMP,84,1
1681241165.0,Unknown,10.4.141.1,10.3.141.250,38138,9993,ICMP,84,1
1681241165.0,Unknown,192.168.33.2,10.3.141.250,9993,9993,ICMP,84,1
1681241165.0,Unknown,10.3.141.250,10.3.141.1,58822,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,10.3.141.1,38138,36590,UDP,56,1
1681241165.0,Unknown,192.168.33.2,10.3.141.250,58822,9993,ICMP,84,1
1681241165.0,Unknown,192.168.33.2,10.3.141.250,38138,9993,ICMP,84,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,9993,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,58822,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,38138,36590,UDP,56,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,9993,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,58822,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,38138,36468,UDP,56,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,9993,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,58822,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,79.134.140.88,38138,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.1,10.3.141.250,36468,9993,UDP,65,1
1681241165.0,Unknown,10.3.141.1,10.3.141.250,36468,58822,UDP,65,1
1681241165.0,Unknown,10.3.141.1,10.3.141.250,36590,58822,UDP,65,1
1681241165.0,Unknown,10.3.141.1,10.3.141.250,36468,38138,UDP,65,1
1681241165.0,Unknown,10.3.141.1,10.3.141.250,36590,38138,UDP,65,1
1681241165.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241165.0,chrome,10.3.141.250,176.9.140.164,54978,443,TCP,52,1
1681241165.0,chrome,176.9.140.164,10.3.141.250,443,54978,TCP,52,1
1681241165.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,136,2
1681241165.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,136,2
1681241165.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241165.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241165.0,Unknown,10.3.141.250,10.3.141.1,37742,53,UDP,156,2
1681241165.0,Unknown,10.3.141.1,10.3.141.250,53,37742,UDP,612,2
1681241165.0,Unknown,10.3.141.250,52.182.141.63,42780,443,TCP,8548,11
1681241165.0,Unknown,52.182.141.63,10.3.141.250,443,42780,TCP,5401,9
1681241165.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,56,1
1681241165.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,65,1
1681241165.0,chrome,10.3.141.250,18.66.122.92,43774,443,TCP,52,1
1681241165.0,Unknown,10.3.141.250,10.3.141.130,40030,8008,TCP,52,1
1681241165.0,chrome,18.66.122.92,10.3.141.250,443,43774,TCP,52,1
1681241170.0,Unknown,10.3.141.250,10.3.141.1,39374,53,UDP,156,2
1681241170.0,Unknown,10.3.141.1,10.3.141.250,53,39374,UDP,392,2
1681241170.0,Unknown,10.3.141.250,52.182.141.63,57768,443,TCP,5086,11
1681241170.0,Unknown,52.182.141.63,10.3.141.250,443,57768,TCP,5361,8
1681241170.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,56,1
1681241170.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,56,1
1681241170.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,56,1
1681241170.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241170.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,65,1
1681241170.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,65,1
1681241170.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,65,1
1681241170.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,136,2
1681241170.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241170.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,286,1
1681241170.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,52,1
1681241170.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,165,1
1681241170.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,87,1
1681241170.0,code,10.3.141.250,10.3.141.1,48012,53,UDP,156,2
1681241170.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,81,1
1681241175.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241175.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,52,1
1681241175.0,Unknown,10.3.141.1,10.3.141.250,53,48012,UDP,670,2
1681241175.0,code,10.3.141.250,52.182.141.63,57780,443,TCP,935,6
1681241175.0,code,52.182.141.63,10.3.141.250,443,57780,TCP,4639,3
1681241175.0,Unknown,52.182.141.63,10.3.141.250,443,57780,TCP,682,4
1681241175.0,Unknown,10.3.141.250,52.182.141.63,57780,443,TCP,4111,4
1681241175.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241175.0,chrome,34.237.73.95,10.3.141.250,443,57716,TCP,90,1
1681241175.0,chrome,10.3.141.250,34.237.73.95,57716,443,TCP,52,1
1681241175.0,Unknown,10.3.141.250,10.3.141.1,60318,53,UDP,156,2
1681241175.0,Unknown,10.3.141.1,10.3.141.250,53,60318,UDP,392,2
1681241175.0,code,10.3.141.250,52.182.141.63,57786,443,TCP,737,5
1681241175.0,code,52.182.141.63,10.3.141.250,443,57786,TCP,4639,3
1681241175.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,158,2
1681241175.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,149,2
1681241175.0,Unknown,10.3.141.250,52.182.141.63,57786,443,TCP,4309,5
1681241175.0,Unknown,52.182.141.63,10.3.141.250,443,57786,TCP,722,5
1681241175.0,chrome,10.3.141.250,172.217.18.110,42717,443,UDP,1297,3
1681241175.0,chrome,172.217.18.110,10.3.141.250,443,42717,UDP,254,4
1681241180.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241180.0,Unknown,10.3.141.250,52.205.85.131,57178,443,TCP,52,1
1681241180.0,chrome,10.3.141.250,10.3.141.1,38191,53,UDP,136,2
1681241180.0,chrome,10.3.141.1,10.3.141.250,53,38191,UDP,68,1
1681241180.0,chrome,10.3.141.250,74.125.133.188,60026,5228,TCP,52,1
1681241180.0,chrome,74.125.133.188,10.3.141.250,5228,60026,TCP,52,1
1681241180.0,Unknown,10.3.141.1,10.3.141.250,53,38191,UDP,368,1
1681241180.0,chrome,10.3.141.250,52.72.148.85,47414,443,TCP,2426,14
1681241180.0,chrome,52.72.148.85,10.3.141.250,443,47414,TCP,6709,12
1681241180.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,56,1
1681241180.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,65,1
1681241180.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,136,2
1681241180.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,136,2
1681241180.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241180.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241180.0,Unknown,10.3.141.250,10.3.141.1,38443,53,UDP,156,2
1681241180.0,Unknown,10.3.141.1,10.3.141.250,53,38443,UDP,392,2
1681241180.0,Unknown,10.3.141.250,52.182.141.63,55380,443,TCP,5046,10
1681241180.0,Unknown,52.182.141.63,10.3.141.250,443,55380,TCP,5321,7
1681241180.0,chrome,10.3.141.250,172.217.18.110,42717,443,UDP,862,3
1681241180.0,chrome,172.217.18.110,10.3.141.250,443,42717,UDP,250,4
1681241185.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,668,2
1681241185.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,190,2
1681241185.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241185.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241185.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,56,1
1681241185.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,56,1
1681241185.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,484,6
1681241185.0,Unknown,10.3.141.250,50.7.252.138,58822,9993,UDP,240,2
1681241185.0,Unknown,10.3.141.250,103.195.103.66,58822,9993,UDP,240,2
1681241185.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,114,1
1681241185.0,Unknown,10.3.141.250,104.194.8.134,38138,9993,UDP,240,2
1681241185.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,126,1
1681241185.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,65,1
1681241185.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,65,1
1681241185.0,code,10.3.141.250,10.3.141.1,60126,53,UDP,156,2
1681241185.0,Unknown,10.3.141.1,10.3.141.250,53,60126,UDP,612,2
1681241185.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,136,2
1681241185.0,code,10.3.141.250,52.182.141.63,55384,443,TCP,777,6
1681241185.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241185.0,code,52.182.141.63,10.3.141.250,443,55384,TCP,4679,4
1681241185.0,code,10.3.141.250,169.254.169.254,59288,80,TCP,120,2
1681241185.0,code,10.3.141.250,169.254.169.254,59290,80,TCP,120,2
1681241185.0,Unknown,10.3.141.250,52.182.141.63,55384,443,TCP,7810,6
1681241185.0,Unknown,52.182.141.63,10.3.141.250,443,55384,TCP,762,6
1681241190.0,code,10.3.141.250,10.3.141.1,35959,53,UDP,174,2
1681241190.0,code,10.3.141.250,10.3.141.1,54524,53,UDP,174,2
1681241190.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241190.0,Unknown,10.3.141.1,10.3.141.250,53,35959,UDP,863,2
1681241190.0,Unknown,10.3.141.1,10.3.141.250,53,54524,UDP,863,2
1681241190.0,code,10.3.141.250,20.189.172.32,49136,443,TCP,657,3
1681241190.0,code,10.3.141.250,20.189.172.32,49152,443,TCP,697,4
1681241190.0,code,20.189.172.32,10.3.141.250,443,49152,TCP,3052,3
1681241190.0,code,20.189.172.32,10.3.141.250,443,49136,TCP,52,1
1681241190.0,Unknown,10.3.141.250,20.189.172.32,49152,443,TCP,700,7
1681241190.0,Unknown,20.189.172.32,10.3.141.250,443,49152,TCP,2141,5
1681241190.0,Unknown,20.189.172.32,10.3.141.250,443,49136,TCP,5141,7
1681241190.0,Unknown,10.3.141.250,20.189.172.32,49136,443,TCP,1347,8
1681241190.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,165,1
1681241190.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,87,1
1681241190.0,Unknown,10.3.141.250,10.3.141.1,45512,53,UDP,156,2
1681241190.0,Unknown,10.3.141.1,10.3.141.250,53,45512,UDP,670,2
1681241190.0,code,10.3.141.250,52.182.141.63,55146,443,TCP,697,4
1681241190.0,code,52.182.141.63,10.3.141.250,443,55146,TCP,1552,2
1681241190.0,Unknown,52.182.141.63,10.3.141.250,443,55146,TCP,3769,5
1681241190.0,Unknown,10.3.141.250,52.182.141.63,55146,443,TCP,4349,6
1681241190.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,258,1
1681241190.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,52,1
1681241195.0,chrome,10.3.141.250,10.3.141.130,39510,8008,TCP,52,1
1681241195.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241195.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,2310,6
1681241195.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,413,6
1681241195.0,Unknown,10.3.141.250,10.3.141.1,49085,53,UDP,156,2
1681241195.0,Unknown,10.3.141.1,10.3.141.250,53,49085,UDP,392,2
1681241195.0,code,10.3.141.250,52.182.141.63,55150,443,TCP,697,4
1681241195.0,code,52.182.141.63,10.3.141.250,443,55150,TCP,1592,3
1681241195.0,Unknown,52.182.141.63,10.3.141.250,443,55150,TCP,3809,6
1681241195.0,Unknown,10.3.141.250,52.182.141.63,55150,443,TCP,4389,7
1681241195.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,136,2
1681241195.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,136,2
1681241195.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241195.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241200.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,495,3
1681241200.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,495,3
1681241200.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,621,4
1681241200.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241200.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,261,3
1681241200.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,261,3
1681241200.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,261,3
1681241200.0,Unknown,10.3.141.247,224.0.0.251,5353,5353,UDP,2022,7
1681241200.0,chrome,10.3.141.250,185.199.110.133,38034,443,TCP,52,1
1681241200.0,chrome,185.199.110.133,10.3.141.250,443,38034,TCP,52,1
1681241200.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,56,1
1681241200.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,65,1
1681241200.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,872,2
1681241200.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,104,2
1681241200.0,code,10.3.141.250,10.3.141.1,43466,53,UDP,156,2
1681241200.0,Unknown,10.3.141.1,10.3.141.250,53,43466,UDP,612,2
1681241200.0,code,10.3.141.250,52.182.141.63,35660,443,TCP,935,6
1681241200.0,code,52.182.141.63,10.3.141.250,443,35660,TCP,4639,3
1681241200.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,136,2
1681241200.0,Unknown,52.182.141.63,10.3.141.250,443,35660,TCP,682,4
1681241200.0,Unknown,10.3.141.250,52.182.141.63,35660,443,TCP,4111,4
1681241200.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241205.0,Unknown,10.3.141.247,224.0.0.251,5353,5353,UDP,1593,3
1681241205.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,1179,4
1681241205.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241205.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,190,2
1681241205.0,Unknown,10.3.141.250,10.3.141.1,60589,53,UDP,156,2
1681241205.0,Unknown,10.3.141.1,10.3.141.250,53,60589,UDP,392,2
1681241205.0,code,10.3.141.250,52.182.141.63,35672,443,TCP,975,7
1681241205.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,56,1
1681241205.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,65,1
1681241205.0,code,52.182.141.63,10.3.141.250,443,35672,TCP,4679,4
1681241205.0,Unknown,52.182.141.63,10.3.141.250,443,35672,TCP,762,6
1681241205.0,Unknown,10.3.141.250,52.182.141.63,35672,443,TCP,7612,5
1681241205.0,Unknown,176.9.140.164,10.3.141.250,443,54978,TCP,233,3
1681241205.0,Unknown,10.3.141.250,176.9.140.164,54978,443,TCP,104,2
1681241205.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,81,1
1681241210.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241210.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,52,1
1681241210.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241210.0,code,10.3.141.250,10.3.141.1,50908,53,UDP,156,2
1681241210.0,Unknown,10.3.141.1,10.3.141.250,53,50908,UDP,670,2
1681241210.0,code,10.3.141.250,52.182.141.63,41180,443,TCP,777,6
1681241210.0,code,52.182.141.63,10.3.141.250,443,41180,TCP,4679,4
1681241210.0,Unknown,10.3.141.250,52.182.141.63,41180,443,TCP,4309,5
1681241210.0,Unknown,52.182.141.63,10.3.141.250,443,41180,TCP,682,4
1681241210.0,Unknown,10.3.141.204,224.0.0.251,5353,5353,UDP,234,2
1681241210.0,Unknown,10.3.141.247,224.0.0.251,5353,5353,UDP,152,1
1681241210.0,chrome,10.3.141.250,18.66.122.92,43774,443,TCP,52,1
1681241210.0,chrome,18.66.122.92,10.3.141.250,443,43774,TCP,52,1
1681241210.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,84,1
1681241210.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,84,1
1681241215.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241215.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,52,1
1681241215.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241215.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,52,1
1681241215.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,56,1
1681241215.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,56,1
1681241215.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241215.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,172,1
1681241215.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,65,1
1681241215.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,65,1
1681241215.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,788,1
1681241215.0,code,10.3.141.250,10.3.141.1,35245,53,UDP,156,2
1681241215.0,code,10.3.141.1,10.3.141.250,53,35245,UDP,424,1
1681241215.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,18947,15
1681241215.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,834,15
1681241215.0,Unknown,10.3.141.1,10.3.141.250,53,35245,UDP,246,1
1681241215.0,Unknown,10.3.141.250,104.208.16.88,58912,443,TCP,5086,11
1681241215.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,56,1
1681241215.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,65,1
1681241215.0,Unknown,104.208.16.88,10.3.141.250,443,58912,TCP,5402,9
1681241215.0,Unknown,10.3.141.250,10.3.141.1,35691,53,UDP,122,2
1681241215.0,Unknown,10.3.141.1,10.3.141.250,53,35691,UDP,564,2
1681241215.0,chrome,10.3.141.250,172.217.18.14,55116,443,UDP,5014,11
1681241215.0,chrome,172.217.18.14,10.3.141.250,443,55116,UDP,3042,11
1681241215.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,84,1
1681241220.0,chrome,172.217.18.14,10.3.141.250,443,55116,UDP,302,5
1681241220.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241220.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,52,1
1681241220.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241220.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241220.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241220.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,172,1
1681241220.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,775,1
1681241220.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,400,2
1681241220.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,104,2
1681241220.0,chrome,10.3.141.250,34.237.73.95,57716,443,TCP,350,2
1681241220.0,chrome,34.237.73.95,10.3.141.250,443,57716,TCP,323,1
1681241220.0,Unknown,10.3.141.250,10.3.141.1,45856,53,UDP,156,2
1681241220.0,Unknown,10.3.141.1,10.3.141.250,53,45856,UDP,392,2
1681241220.0,code,10.3.141.250,104.208.16.88,44218,443,TCP,737,5
1681241220.0,code,104.208.16.88,10.3.141.250,443,44218,TCP,4679,4
1681241220.0,Unknown,10.3.141.250,104.208.16.88,44218,443,TCP,4349,6
1681241220.0,Unknown,104.208.16.88,10.3.141.250,443,44218,TCP,682,4
1681241220.0,chrome,10.3.141.250,172.217.18.14,55116,443,UDP,1025,3
1681241225.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,874,1
1681241225.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,52,1
1681241225.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,246,3
1681241225.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241225.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,733,3
1681241225.0,code,10.3.141.250,10.3.141.1,59785,53,UDP,156,2
1681241225.0,code,10.3.141.1,10.3.141.250,53,59785,UDP,188,1
1681241225.0,Unknown,10.3.141.1,10.3.141.250,53,59785,UDP,424,1
1681241225.0,code,10.3.141.250,104.208.16.88,44232,443,TCP,737,5
1681241225.0,code,104.208.16.88,10.3.141.250,443,44232,TCP,4679,4
